ride_id,point_idx,latitude,longitude,timestamp,meter_reading,meter_increment,ride_status,passenger_count
8a5a0811-4347-4785-afa8-8c7f7b038e4f,407,40.74199,-73.95814,2021-12-24T23:57:46.894Z,8.6729355,0.021309424,enroute,1
b7660d5d-65d5-4b08-af98-b7da7fe25563,380,40.747930000000004,-74.00785,2021-12-24T23:57:46.615Z,10.189422,0.026814267,enroute,1
62aac52c-4783-4cea-b30e-229a686832e8,494,40.741470000000007,-73.95102,2021-12-24T23:57:46.789Z,12.133365,0.024561467,enroute,2
6f0c4991-b4fd-454d-ad21-05cd8784a92c,19,40.73637,-73.99449,2021-12-25T00:40:28.780Z,0.7114894,0.037446808,enroute,1
b4433a9c-c4d7-4c96-a44b-e0826201841e,1064,40.796510000000005,-73.92944,2021-12-24T23:57:47.436Z,29.6445,0.027861373,enroute,1
a25184ef-0e7f-4427-98d3-622229c8c731,503,40.79621,-73.975850000000008,2021-12-24T23:57:48.073Z,13.800449,0.02743628,enroute,6
f424a9b5-fb7f-481f-a869-e87d2ddc208f,436,40.7119,-73.966910000000013,2021-12-24T23:57:48.105Z,11.26386,0.025834542,enroute,5
555c06ba-3e4a-4960-a6c6-01b776d4425a,64,40.770360000000004,-73.867870000000011,2021-12-24T23:57:51.696Z,2.030287,0.031723235,enroute,1
46340f38-9390-4ed9-99a3-67ac7a730aa1,1675,40.60763,-73.898170000000007,2021-12-24T23:57:48.157Z,27.936258,0.016678363,enroute,1
9f66e3d1-a0c4-4468-80d9-39e576a6e707,50,40.729890000000005,-74.0069,2021-12-24T23:57:48.351Z,2.9591837,0.059183676,enroute,1
84f2692f-6ff0-49cd-9dd4-fc23313749a5,756,40.80503,-73.97117,2021-12-24T23:57:48.457Z,16.974339,0.02245283,enroute,1
bf5fded8-1391-4b49-9818-2628d9a00cee,148,40.750080000000004,-73.99053,2021-12-24T23:57:51.903Z,7.9251614,0.05354839,enroute,4
83da8f28-c145-46d6-a06d-ad7175f2c21c,2019,40.827560000000005,-73.847630000000009,2021-12-24T23:57:51.938Z,41.242027,0.020426957,enroute,1
8ebe2bcd-2f6f-4813-ae21-ead7216d9d4f,158,40.770750000000007,-73.878890000000013,2021-12-24T23:57:51.634Z,4.716883,0.02985369,enroute,1
c6fc2c2c-85f1-4c7b-8019-79f2ba7bce39,908,40.67345,-73.85669,2021-12-24T23:57:47.947Z,17.202019,0.018944954,enroute,1
0e019553-7452-417f-8d68-a09d50168e31,3,40.744350000000004,-73.97311,2021-12-24T23:57:48.606Z,0.08469388,0.028231293,enroute,5
4de84bb1-4312-4d78-a1b4-c4078810eeb7,137,40.72654,-74.010830000000013,2021-12-24T23:57:48.185Z,4.0236034,0.029369367,enroute,1
aa535644-7334-4887-819b-2b356596f69d,26,40.814750000000004,-73.947820000000007,2021-12-25T00:40:27.536Z,1.275926,0.049074076,enroute,1
07b9e989-8826-4841-96e5-3ac58cffcfac,3271,40.613240000000005,-74.03842,2021-12-25T00:40:27.641Z,41.518303,0.012692847,enroute,1
d27d8e90-678c-469a-99e5-712c8476b2c4,2724,40.748780000000004,-73.97593,2021-12-25T00:40:28.344Z,65.27151,0.023961639,enroute,1
f6854474-e33f-49d4-a868-c368ccf8bfe5,134,40.749340000000004,-73.98272,2021-12-25T00:40:28.522Z,2.5661383,0.019150285,enroute,2
900dbecd-8460-4ce0-85ba-7a8265613c05,199,40.81481,-73.955220000000011,2021-12-24T23:57:46.971Z,5.92766,0.029787235,enroute,1
ad3d4220-c7a1-4ba6-a281-0ea68ccb786b,1101,40.65408,-73.861640000000008,2021-12-24T23:57:46.728Z,15.556324,0.014129268,enroute,1
eae884fb-0c16-4ed4-bf10-c9d5e31a7c93,2510,40.75757,-73.95591,2021-12-24T23:57:46.758Z,55.435524,0.022085866,enroute,1
1acb62f6-6921-4bdf-879d-7eb3df5c653e,450,40.775020000000005,-73.99184000000001,2021-12-24T23:57:46.812Z,18.462858,0.041028574,enroute,1
db62605a-2a94-460a-80e8-465391d806bf,376,40.70965,-73.96151,2021-12-24T23:57:46.829Z,11.717209,0.03116279,enroute,1
0dd0a074-a068-4819-9d3f-c16cc38b0b36,30,40.77067,-73.962790000000012,2021-12-24T23:57:47.289Z,1.1800948,0.039336495,enroute,2
47d05361-3791-4964-a79c-5f42d45cc8c2,39,40.646770000000004,-73.7818,2021-12-24T23:57:47.496Z,0.6411444,0.0164396,enroute,2
0c7fb643-b0d3-4c72-a474-5b58d1fa245c,1798,40.71884,-73.832940000000008,2021-12-24T23:57:47.611Z,33.772465,0.018783351,enroute,1
40333e40-276b-4738-b904-3c05ba4144e0,839,40.7297,-73.974790000000013,2021-12-24T23:57:47.635Z,23.115305,0.02755102,enroute,1
b2824157-7732-4b94-8f90-61ee2a62ac8e,169,40.79749,-73.9628,2021-12-24T23:57:51.886Z,5.120315,0.030297723,enroute,1
38a4f824-2d6e-4a8d-87df-bbad696281e5,211,40.79829,-73.97526,2021-12-24T23:57:47.866Z,4.677167,0.022166668,enroute,1
a58f39c6-29af-46da-8971-97b03f4a1767,2196,40.735490000000006,-73.92416,2021-12-24T23:57:51.638Z,43.097057,0.019625254,enroute,2
bd346253-4555-4c36-9530-333c851fa2b5,1182,40.729650000000007,-73.910710000000009,2021-12-24T23:57:48.184Z,35.39765,0.029947251,enroute,1
b52fe9b9-db05-4f69-b9cb-dd90a3a0cde0,188,40.644920000000006,-73.79787,2021-12-24T23:57:46.896Z,4.500506,0.02393886,enroute,2
af87b644-9350-4bc5-a7bd-60ed0750a14a,1026,40.79843,-73.929380000000009,2021-12-24T23:57:47.352Z,25.952879,0.025295204,enroute,1
8b3e0ec3-8a42-4428-99ba-8d0310d9cf4a,53,40.762620000000005,-73.97521,2021-12-24T23:57:47.385Z,1.9740889,0.03724696,enroute,3
5c0c6ce9-3052-449e-9a8a-7e282f15e3ef,158,40.81342,-73.95637,2021-12-25T00:40:28.701Z,5.6506944,0.03576389,enroute,3
4ba9ac04-76ec-45ac-8264-c8aecf72a205,1858,40.72538,-73.893530000000013,2021-12-24T23:57:46.740Z,47.421867,0.025523072,enroute,1
9107dde8-eb83-4439-b91e-15d160ae2865,155,40.76014,-73.971690000000009,2021-12-24T23:57:46.813Z,5.2437816,0.033830848,enroute,1
370b1247-477d-456b-8d22-36ba88355053,60,40.758340000000004,-73.97324,2021-12-24T23:57:47.221Z,1.878788,0.031313132,enroute,2
dd4a9733-525b-47a7-b194-7071c15ce720,1008,40.718180000000004,-73.8263,2021-12-24T23:57:47.231Z,24.95089,0.024752866,enroute,1
56a586c3-58fe-46fc-ad29-4f53da376bdf,143,40.644830000000006,-73.793500000000009,2021-12-24T23:57:47.518Z,2.7570472,0.01928005,enroute,5
6c084eff-a16e-4a44-be6d-0a4c3bdf1a20,670,40.66503,-73.82353,2021-12-24T23:57:48.309Z,13.217085,0.019726992,enroute,1
dde13866-1180-42bf-b2a8-b0bbfac322cd,213,40.783710000000006,-73.95883,2021-12-24T23:57:48.385Z,6.1657896,0.028947368,enroute,5
be9d12d3-f145-421b-9345-538b3af1fb73,36,40.756510000000006,-73.978180000000009,2021-12-24T23:57:51.764Z,1.6409303,0.045581397,enroute,2
e661ad98-53d5-4cb6-accb-7d50f7446222,797,40.709340000000005,-73.81984,2021-12-24T23:57:48.483Z,17.38447,0.021812383,enroute,1
67ef4bc5-9390-4645-ac96-9be6b9cee10c,1006,40.737620000000007,-73.93522,2021-12-24T23:57:51.898Z,22.334284,0.022201078,enroute,1
9471d114-2abc-4a30-920d-020801d5ca8f,262,40.74551,-73.993100000000013,2021-12-24T23:57:48.268Z,7.8530507,0.029973475,enroute,1
52b23c18-4b71-4ce2-9017-24c44efea6c2,1009,40.738000000000007,-73.93715,2021-12-24T23:57:46.979Z,26.291656,0.026057143,enroute,2
c591f867-3c6e-4d1a-ab8f-d8162911d6d2,544,40.67943,-73.80396,2021-12-24T23:57:47.027Z,13.624469,0.02504498,enroute,3
a6fbc65b-886a-4919-92dd-45e65c235ee5,387,40.7441,-73.995640000000009,2021-12-24T23:57:47.092Z,11.219033,0.02898975,enroute,6
0ecae24d-4db5-41d8-bf7a-85abfd397259,380,40.763000000000005,-73.954060000000013,2021-12-24T23:57:47.192Z,11.343882,0.02985232,enroute,1
ebacd4f8-4637-4d45-abf7-13f734c258e4,42,40.77196,-73.98541,2021-12-24T23:57:47.305Z,1.2409091,0.029545456,enroute,6
8b81ea2a-f777-47c8-a09d-68de72f58fd8,1177,40.74157,-73.95516,2021-12-25T00:40:28.781Z,26.729334,0.022709714,enroute,1
6259d642-1ee5-40be-95a8-0668ce7bb9d2,297,40.763250000000006,-73.992830000000012,2021-12-24T23:57:47.575Z,9.293878,0.031292517,enroute,1
224dd70e-bc70-4843-a163-0d1eb1c996c9,90,40.76245,-73.99231,2021-12-24T23:57:47.656Z,4.0458717,0.04495413,enroute,1
610da367-ff7b-4fc0-b253-ea9b099982c5,122,40.752750000000006,-73.987000000000009,2021-12-24T23:57:48.118Z,3.4936364,0.028636364,enroute,1
14df6f13-33ed-4663-8e69-42ad52d2f558,864,40.704870000000007,-74.005140000000011,2021-12-24T23:57:48.334Z,16.922033,0.019585686,enroute,2
902b6ad4-93a5-46d9-9188-db390bedb165,230,40.774680000000004,-73.98078000000001,2021-12-24T23:57:47.872Z,8.5337305,0.037103176,enroute,1
b38ce6c4-beea-4c67-be26-6236a18c40fb,285,40.74315,-73.98841,2021-12-24T23:57:47.867Z,7.33875,0.02575,enroute,2
80342b3e-a0c0-4b86-92a1-4d811ecda98f,433,40.75672,-73.96014000000001,2021-12-25T00:40:28.945Z,10.629367,0.024548192,enroute,1
fa94d966-d564-4ef9-8b14-270e85c351ed,67,40.75952,-73.98342000000001,2021-12-24T23:57:48.169Z,2.0374267,0.030409355,enroute,5
b8ab05e0-1856-47c4-bd91-2ab9e7a65611,717,40.69543,-73.81246,2021-12-24T23:57:48.246Z,12.649221,0.01764187,enroute,1
8bb8b100-f640-49db-8431-bbd3869e2e57,2606,40.644850000000005,-73.78757,2021-12-25T00:40:28.043Z,55.43865,0.021273464,enroute,3
013c4c18-e90e-49d0-9d8c-5fe7f8a444c9,77,40.73624,-74.0099,2021-12-25T00:40:28.534Z,2.4417243,0.031710707,enroute,1
470a6612-6c09-45e1-8f7c-370c976d4773,131,40.744040000000005,-73.98348,2021-12-24T23:57:47.555Z,9.8,0.074809164,dropoff,1
d99bc368-8697-47e6-a7c5-3e7aa5ff0894,620,40.78092,-73.92748,2021-12-24T23:57:48.003Z,14.86721,0.023979371,enroute,2
e7e38d73-a138-4872-9192-0eaf707a5acb,44,40.75542,-73.983700000000013,2021-12-24T23:57:48.287Z,1.3769643,0.031294644,enroute,6
c32ee6dd-7cb6-4c8e-b54c-a82ff9501aae,31,40.757630000000006,-73.99075,2021-12-24T23:57:48.358Z,1.6008197,0.051639345,enroute,1
f0fc1e89-c5e3-4f3b-8879-dbf748af3ff7,238,40.74808,-73.96796,2021-12-24T23:57:49.347Z,4.6680894,0.019613821,enroute,5
ace92082-e581-467e-bbe4-2f482dffb044,443,40.732960000000006,-73.98645,2021-12-24T23:57:49.355Z,10.983471,0.024793388,enroute,1
bffab3a5-e0c5-4f3c-9f4c-5d78c761f338,379,40.70481,-73.995370000000008,2021-12-24T23:57:47.784Z,9.156269,0.024159022,enroute,1
6b8efb56-80cb-4ca3-920d-6614fd2729a2,157,40.703050000000005,-73.960450000000009,2021-12-24T23:57:48.172Z,6.5194917,0.041525424,enroute,1
3228d498-6bcb-4c57-9472-ca3f9682ad3c,412,40.751790000000007,-73.93298,2021-12-24T23:57:46.938Z,13.058637,0.03169572,enroute,5
744b59b5-178c-49ac-882d-e3680a5d2bb5,675,40.737080000000006,-73.981490000000008,2021-12-24T23:57:47.039Z,21.742376,0.032210927,enroute,2
7e88750f-5236-4749-ad25-7f4adca3e8ea,105,40.719190000000005,-73.976890000000012,2021-12-24T23:57:47.055Z,2.4214287,0.023061225,enroute,1
7f450d2e-99ee-429e-bf58-08809ccebab1,606,40.826040000000006,-73.93447,2021-12-24T23:57:47.085Z,13.067932,0.021564245,enroute,1
40d7ac35-cc15-4838-ae01-1f575d2f068e,1024,40.718500000000006,-73.82626,2021-12-24T23:57:46.637Z,25.454216,0.024857633,enroute,1
b7f1416b-027a-421b-b47a-e012bc0e8fe3,116,40.754700000000007,-73.968650000000011,2021-12-24T23:57:47.332Z,4.078777,0.035161868,enroute,1
db9031c2-4eb9-4ae4-9797-233a8660f17b,274,40.781400000000005,-73.979610000000008,2021-12-24T23:57:47.670Z,8.467839,0.030904522,enroute,2
ffdff7e9-aa8e-42d0-805c-96b1237f9e7b,121,40.77192,-73.97798,2021-12-24T23:57:48.029Z,4.366522,0.036086958,enroute,2
967972d0-c5c1-4b83-9e93-adb4673ee754,2941,40.644630000000006,-73.7895,2021-12-24T23:57:48.104Z,56.60938,0.019248344,enroute,1
f411d229-99ed-4da4-99f6-39aebd2aaa80,2879,40.596740000000004,-74.00274,2021-12-24T23:57:48.301Z,57.64904,0.020023981,enroute,1
7191c76a-678a-4224-9dca-c21b3b32ccb3,106,40.72726,-74.005530000000007,2021-12-24T23:57:51.765Z,4.6305265,0.04368421,enroute,2
0b68ec15-64ba-41a3-838f-26e14389c14a,327,40.784670000000006,-73.98453,2021-12-24T23:57:47.856Z,7.66509,0.023440642,enroute,1
e514960d-fd7b-4776-a16a-93643db51aa5,237,40.73949,-73.999000000000009,2021-12-24T23:57:47.884Z,10.170472,0.042913385,enroute,1
57410def-148c-45b2-a7ba-4e54fea9da0f,1348,40.747760000000007,-73.97064,2021-12-24T23:57:48.556Z,40.924465,0.030359395,enroute,1
d9d4b36d-d6d7-4dbe-8fdf-f3d78e2de8ae,7,40.716370000000005,-74.006840000000011,2021-12-24T23:57:48.603Z,0.26996586,0.038566552,enroute,2
2ef69101-0706-4543-a494-01af81c4330f,951,40.72044,-73.94379,2021-12-24T23:57:48.187Z,17.824131,0.018742515,enroute,1
2fc576c1-63aa-41cb-8f73-2228a0f31342,229,40.7122,-73.82289,2021-12-25T00:40:27.583Z,7.4408994,0.03249301,enroute,1
f07954ef-73c9-40fe-8faa-77a587910d45,588,40.71858,-73.985340000000008,2021-12-25T00:40:27.852Z,17.76978,0.030220712,enroute,5
46f47fa0-2026-45b8-801d-ad42a6041946,270,40.760450000000006,-73.95677,2021-12-24T23:57:46.971Z,4.048758,0.0149954,enroute,1
95a856b2-2aec-4e4f-aed7-a4958ee551eb,848,40.79945,-73.925530000000009,2021-12-24T23:57:47.140Z,23.537945,0.02775701,enroute,1
e01a0065-1e47-4325-986f-a983337530bd,87,40.798730000000006,-73.96571,2021-12-24T23:57:47.262Z,2.385909,0.027424242,enroute,1
825a9125-abca-466b-89bc-de1fa49a8359,257,40.80167,-73.931760000000011,2021-12-24T23:57:47.523Z,6.8380356,0.026607143,enroute,2
a9364c76-4da2-4f53-b3ce-e47990a594f6,2173,40.73384,-73.92148,2021-12-24T23:57:47.619Z,43.932533,0.020217456,enroute,1
0b7433ce-53f2-4f06-bc3d-2cdbccc20109,229,40.76751,-73.885690000000011,2021-12-24T23:57:51.741Z,5.915272,0.025830884,enroute,1
1950c7bf-639a-46c9-a7da-6dd0eb3a1375,11,40.74436,-73.995460000000008,2021-12-24T23:57:51.850Z,0.46416187,0.042196535,enroute,5
995201a3-51a7-436f-86b9-9502515137c7,632,40.71665,-73.98266000000001,2021-12-24T23:57:47.897Z,16.901524,0.026742918,enroute,5
b9650356-aee2-428f-b652-0236f82548f8,311,40.74181,-73.97805000000001,2021-12-24T23:57:51.678Z,10.692662,0.03438155,enroute,1
4e19e775-41bc-4029-8891-c5393c2ca650,30,40.72408,-73.996140000000011,2021-12-24T23:57:48.539Z,1.0434784,0.03478261,enroute,1
57ce99b6-f571-46e1-b213-3b4401ebe142,305,40.725640000000006,-73.97248,2021-12-24T23:57:52.721Z,7.69224,0.02522046,enroute,1
7ea43d4c-1b9d-4a88-8f79-ef9acee52b8c,577,40.8091,-73.968160000000012,2021-12-24T23:57:47.334Z,14.40267,0.0249613,enroute,1
ad2fa0f1-b2fb-449b-ad6c-e3e4305de2be,1262,40.74103,-73.83739,2021-12-24T23:57:52.782Z,32.13875,0.02546652,enroute,1
6c3725f9-c37e-4a56-b6e1-3f86f6c312ce,2367,40.7841,-73.929790000000011,2021-12-24T23:57:52.809Z,52.853127,0.022329163,enroute,6
47b76ef7-f750-4394-a859-c89473011306,120,40.784420000000004,-73.949880000000007,2021-12-24T23:57:48.202Z,3.2823532,0.027352942,enroute,4
823dde43-a0c6-4614-8359-00a44b5c38b3,560,40.714510000000004,-73.9817,2021-12-25T00:40:27.859Z,12.758698,0.02278339,enroute,2
8097ac18-ce7c-45c1-8e0f-10367224590d,55,40.77588,-73.976220000000012,2021-12-24T23:57:47.039Z,2.3698158,0.04308756,enroute,4
f5c7227b-c63c-4573-ac68-6528ae1492eb,76,40.746950000000005,-73.985670000000013,2021-12-24T23:57:47.389Z,3.654777,0.048089173,enroute,1
b23aac19-9bd3-4947-914b-50f67277e0da,367,40.765730000000005,-73.98263,2021-12-24T23:57:47.222Z,13.945999,0.038,enroute,1
e52557c9-8afd-43a1-af2e-5808156e72f0,378,40.793110000000006,-73.97964,2021-12-24T23:57:47.240Z,10.105584,0.026734348,enroute,5
0ea6ad59-af82-410b-9f51-32e9906d2c78,187,40.752810000000004,-73.930630000000008,2021-12-24T23:57:47.259Z,6.5106883,0.034816515,enroute,5
e79a2863-b3bb-492b-9b4e-2f2ad179dcda,237,40.745380000000004,-73.97078,2021-12-25T00:40:28.837Z,8.844565,0.03731884,enroute,1
aac02176-b629-4392-bd4f-7c271fe73bcc,637,40.66658,-73.78239,2021-12-24T23:57:47.724Z,15.203324,0.02386707,enroute,1
11ee9a9f-f006-4b44-9b7d-09b1c88abf2a,586,40.78557,-73.93001000000001,2021-12-24T23:57:48.123Z,19.529127,0.033326156,enroute,1
d9931893-7fec-4ec0-ba6d-9493b97916c3,392,40.78148,-73.98689,2021-12-24T23:57:47.834Z,8.972043,0.022887865,enroute,1
834cdba7-1b95-4e27-934d-80a97fcac3fa,14,40.72655,-73.99419,2021-12-24T23:57:48.594Z,0.4633452,0.033096086,enroute,1
cf33261e-d29b-4c75-b993-9e96de301c64,1968,40.726040000000005,-73.90182,2021-12-25T00:40:27.909Z,33.304615,0.016923077,enroute,5
0c7fb643-b0d3-4c72-a474-5b58d1fa245c,1797,40.71891,-73.83301,2021-12-24T23:57:47.010Z,33.75368,0.018783351,enroute,1
dbd579b9-94ee-42fa-983c-933dddb924f4,144,40.804440000000007,-73.9458,2021-12-24T23:57:47.109Z,4.7064466,0.032683656,enroute,1
6e9925b2-78ee-4041-9a1a-affc21bd028e,684,40.817960000000006,-73.96156,2021-12-24T23:57:46.639Z,16.294914,0.023822974,enroute,2
5db5bb9c-963f-4692-bd80-f52a0c6a8cb1,449,40.74544,-73.970440000000011,2021-12-25T00:40:28.834Z,10.631661,0.023678534,enroute,1
efa80113-e895-4320-8375-34162ee36576,97,40.77825,-73.96671,2021-12-24T23:57:51.853Z,3.8624437,0.039819006,enroute,1
f043194e-20e9-4563-a1da-45743fc201c2,515,40.755630000000004,-73.94080000000001,2021-12-24T23:57:51.856Z,12.061062,0.023419539,enroute,1
3085b1ca-cb90-4922-babc-4394bf0156b5,100,40.76968,-73.982210000000009,2021-12-25T00:40:28.933Z,3.7799041,0.03779904,enroute,6
31830225-8e9b-4b16-b135-1115872020bb,71,40.74273,-73.99241,2021-12-24T23:57:48.569Z,2.2455814,0.03162791,enroute,3
75dbbf5e-5707-4aa2-aacd-d80293a56f91,53,40.78101,-73.983610000000013,2021-12-24T23:57:52.805Z,2.58375,0.048750002,enroute,1
9b18291e-91d3-48a6-8f31-42008572fb18,84,40.77902,-73.98133,2021-12-24T23:57:48.202Z,3.8294117,0.045588236,enroute,5
866af318-8bfd-4289-8ca1-0b56e2f251ec,2687,40.645410000000005,-73.79975,2021-12-24T23:57:48.255Z,63.379585,0.02358749,enroute,1
d2d04f31-6be7-43a4-a476-1501f3c5124d,71,40.73044,-73.98457,2021-12-25T00:40:27.555Z,3.9250002,0.05528169,enroute,1
ea13fc85-beb9-444c-a63a-cdbe6fdfdafd,152,40.75898,-73.958480000000009,2021-12-25T00:40:27.811Z,3.4415092,0.022641508,enroute,2
0663e2a6-d014-49f9-b11f-7e024d7513d7,45,40.755880000000005,-73.98448,2021-12-25T00:40:28.698Z,2.1038961,0.046753246,enroute,2
e4726088-bc63-4560-b12a-96542d94cabf,227,40.750280000000004,-73.987410000000011,2021-12-24T23:57:46.728Z,9.324204,0.041075792,enroute,2
4243e646-542e-49ac-8ec9-7d22e21a5d45,469,40.721630000000005,-73.974520000000012,2021-12-24T23:57:47.203Z,8.639473,0.018421052,enroute,5
16ec90a2-9db5-4c4b-83f9-b91f6a5e307e,90,40.77984,-73.95638000000001,2021-12-24T23:57:47.671Z,3.011628,0.033462532,enroute,3
dd4a9733-525b-47a7-b194-7071c15ce720,1009,40.71829,-73.82629,2021-12-24T23:57:48.154Z,24.975643,0.024752866,enroute,1
0df729e7-e51b-4773-b74e-6a22d5204307,955,40.66483,-73.84469,2021-12-24T23:57:48.437Z,20.665874,0.02163966,enroute,1
003de759-e99a-4ea2-8b5c-eb329baecd66,582,40.762530000000005,-73.961670000000012,2021-12-24T23:57:51.816Z,17.101742,0.029384436,enroute,1
c9174a53-301e-46fb-b0bb-8589da88e0df,197,40.74551,-73.99504,2021-12-24T23:57:47.780Z,7.932634,0.040267177,enroute,1
2f0d63ca-2bf2-409d-8179-a5eca4901f57,447,40.74439,-73.97617000000001,2021-12-24T23:57:47.799Z,12.87676,0.028807068,enroute,3
07f1034d-420d-42d7-9f19-306760da7143,36,40.77111,-73.86584,2021-12-24T23:57:47.817Z,0.8226244,0.022850677,enroute,1
a5e8f3d3-2621-4034-acb9-69c24ad7c3a9,26,40.73669,-73.99733,2021-12-24T23:57:47.843Z,1.3991525,0.053813558,enroute,2
cf95b46d-839c-44d1-bc99-128e4452fd14,298,40.728500000000004,-74.00292,2021-12-24T23:57:51.674Z,12.344337,0.04142395,enroute,1
706501db-9b16-4905-96de-c8dc8ea1affd,9,40.75249,-73.993230000000011,2021-12-24T23:57:47.912Z,0.41428572,0.046031747,enroute,1
7abf1a26-ee40-4db6-b45d-31766c801a71,183,40.766430000000007,-73.89042,2021-12-24T23:57:48.609Z,4.56956,0.024970273,enroute,5
a55ce9be-1a2f-4792-a6f1-ef5c55c75cd4,712,40.73532,-73.918630000000007,2021-12-25T00:40:28.723Z,16.768766,0.02355164,enroute,1
88d0ba85-4930-4cdd-b289-656f06ac2963,111,40.645210000000006,-73.78671,2021-12-24T23:57:46.688Z,2.1820867,0.019658439,enroute,2
b642b88f-771e-478e-bca5-e3e76f6e222b,14,40.722910000000006,-74.005100000000013,2021-12-24T23:57:48.140Z,1.2859259,0.091851845,enroute,1
6f821861-02a6-4a28-9196-9b59cce5cbe4,770,40.715360000000004,-73.97637,2021-12-24T23:57:48.331Z,17.7202,0.023013245,enroute,1
90d09cf8-fbf0-4d76-b39b-10805f239a1e,1096,40.725,-73.82984,2021-12-24T23:57:48.352Z,21.63344,0.01973854,enroute,1
5dcd810c-cde6-4dbb-90b5-075fe2464b23,31,40.74645,-73.993940000000009,2021-12-24T23:57:47.764Z,1.1819476,0.03812734,enroute,4
16e30503-baaa-4eb2-8885-453a7e71397f,76,40.760720000000006,-73.97126,2021-12-24T23:57:52.715Z,1.7982144,0.023660716,enroute,2
21d9f6aa-bb1b-4842-90b5-6ee16c0439f7,584,40.72417,-73.994430000000008,2021-12-25T00:40:28.057Z,17.282602,0.029593498,enroute,1
17828699-10a3-428f-9c5c-d7618ac5e102,34,40.754310000000004,-73.96893,2021-12-24T23:57:46.957Z,1.1307865,0.033258427,enroute,1
781aa82a-29ff-414d-b6bf-eeae89a766f4,1555,40.827720000000006,-73.93496,2021-12-24T23:57:47.163Z,30.486658,0.019605568,enroute,5
a5928b50-beab-4e98-b66d-a4102286e470,261,40.76664,-73.889310000000009,2021-12-24T23:57:47.422Z,5.6152353,0.021514311,enroute,1
f8ef9fc0-eff4-4f0d-a5dd-b53b11224693,1,40.761810000000004,-73.984980000000007,2021-12-24T23:57:47.443Z,0.035396516,0.035396516,enroute,2
e87b19a5-583a-4911-8aee-f9e9b0804aa4,1090,40.741110000000006,-73.94655,2021-12-24T23:57:51.925Z,30.771645,0.028230866,enroute,5
0a775dff-0c43-44a2-a364-7ae05fd90598,3486,40.838370000000005,-73.94784,2021-12-24T23:57:49.342Z,52.581196,0.015083533,enroute,1
140de0bd-e858-44f1-9556-bed745bd9633,269,40.765330000000006,-73.97226,2021-12-24T23:57:46.566Z,7.937705,0.029508198,enroute,1
491faf6a-837e-41c0-b433-b5f48abc3521,1404,40.77145,-73.87354,2021-12-24T23:57:46.791Z,39.519672,0.028147914,enroute,1
da3163ec-a5cb-4dc9-9e4c-389b3afc3af6,104,40.73881,-73.999500000000012,2021-12-24T23:57:46.840Z,5.6,0.053846154,enroute,1
440e86fa-ea99-447a-a1a3-9d03ce2e1fe9,79,40.71526,-74.002320000000012,2021-12-24T23:57:47.493Z,3.201762,0.040528633,enroute,5
f87c17bc-3b43-4f1e-ab64-b977bde51a70,1053,40.65341,-73.86278,2021-12-24T23:57:48.397Z,21.089565,0.020028077,enroute,1
64066aae-3768-4647-877f-1252a86ea4e9,134,40.71927,-73.977250000000012,2021-12-24T23:57:48.483Z,3.3021429,0.024642857,enroute,1
cf4ab44d-3a28-45bc-88f0-b782fde39a64,20,40.71607,-73.98725,2021-12-24T23:57:47.782Z,0.5521292,0.02760646,enroute,3
7f4ca2a8-b0bc-4c6e-9880-b33294a66bea,229,40.76874,-73.95532,2021-12-24T23:57:48.593Z,9.688462,0.042307694,enroute,1
58673972-1242-4d96-875c-fd4632a369d6,1711,40.677130000000005,-73.923650000000009,2021-12-24T23:57:48.219Z,42.423424,0.02479452,enroute,1
4b27e964-d048-4f95-a6ef-402a474f3295,1754,40.72856,-73.88365,2021-12-24T23:57:48.239Z,41.09354,0.023428472,enroute,1
47d408eb-9bfc-43b7-aa08-074fb5abf22d,1881,40.712880000000006,-73.82387,2021-12-24T23:57:48.273Z,44.708237,0.023768334,enroute,6
97889a12-4f08-4552-94a5-abb30d5fcae4,2134,40.7353,-73.92373,2021-12-25T00:40:27.969Z,52.31645,0.024515674,enroute,1
47837012-cc13-4b31-b9e7-9006328e168d,734,40.76592,-73.951280000000011,2021-12-25T00:40:28.034Z,21.111795,0.028762663,enroute,2
aa5009d7-b077-410c-a5a5-28df069d0f58,24,40.757600000000004,-74.000650000000007,2021-12-25T00:40:28.267Z,0.6762712,0.028177967,enroute,1
8906ec63-c59f-4045-8911-de6e773f6e01,1187,40.73037,-73.875920000000008,2021-12-24T23:57:47.060Z,25.398436,0.021397166,enroute,1
96483184-2649-43ef-af82-ac0fc6a86cca,36,40.75609,-73.97692,2021-12-24T23:57:46.576Z,0.8504441,0.023623446,enroute,1
a6797f54-5682-4c37-9f03-495e0654d1bc,1296,40.69583,-73.96562,2021-12-24T23:57:46.587Z,26.983196,0.020820368,enroute,1
f31a5395-3148-4bab-bc56-1ef4794f109f,139,40.78506,-73.97693000000001,2021-12-24T23:57:47.249Z,5.6629634,0.040740743,enroute,2
038c0809-c985-4cb4-9cb0-b2ef67046de7,103,40.73839,-73.98774,2021-12-24T23:57:47.323Z,3.929259,0.038148146,enroute,1
83b98960-ef86-4b71-b660-c0d8148045ef,348,40.76212,-73.97881000000001,2021-12-24T23:57:47.578Z,10.580523,0.0304038,enroute,1
5ac0e003-d39c-47fb-8a8f-f268ff8a13e9,569,40.763720000000006,-73.99249,2021-12-24T23:57:47.674Z,14.34284,0.0252071,enroute,2
